"year","rate","Variable","Value"
2057,3.5,"cum_saved_ghg_neutral_prio",0.000698051112777705
2057,3.5,"cum_saved_ghg_decarb_prio",0.000780883063865736
2057,3.5,"cum_saved_kw_direct_rand",1917016296.44501
2057,3.5,"cum_saved_ghg_direct_rand",0.000668121862133592
2057,3.5,"cum_saved_kw_rand",2087153163.44832
2057,3.5,"cum_saved_ghg_old_rand",0.00056561546782488
2057,3.5,"cum_saved_ghg_neutral_rand",0.000684231828306874
2057,3.5,"cum_saved_ghg_decarb_rand",0.000761113501859578
2057,3.5,"remain_kw_direct_prio",1106364953.04304
2057,3.5,"remain_ghg_direct_prio",5.42101086242752e-19
2057,3.5,"remain_kw_prio",1298534363.09174
2057,3.5,"remain_ghg_old_prio",0.000208926653211249
2057,3.5,"remain_ghg_neutral_prio",8.28319510880256e-05
2057,3.5,"remain_ghg_decarb_prio",-5.85469173142172e-18
2057,3.5,"remain_kw_direct_rand",1106364953.04304
2057,3.5,"remain_ghg_direct_rand",9.72185269064603e-06
2057,3.5,"remain_kw_rand",1298534363.09174
2057,3.5,"remain_ghg_old_rand",0.00021526759604085
2057,3.5,"remain_ghg_neutral_rand",9.66512355588563e-05
2057,3.5,"remain_ghg_decarb_rand",1.97695620061522e-05
2057,3.5,"relative_kw_direct_prio",0.365936301692148
2057,3.5,"relative_ghg_direct_prio",7.99743472406934e-16
2057,3.5,"relative_kw_prio",0.383536387487818
2057,3.5,"relative_ghg_old_prio",0.267551779362413
2057,3.5,"relative_ghg_neutral_prio",0.106074718380969
2057,3.5,"relative_ghg_decarb_prio",-7.49752684152004e-15
2057,3.5,"relative_kw_direct_rand",0.365936301692148
2057,3.5,"relative_ghg_direct_rand",0.0143423218037315
2057,3.5,"relative_kw_rand",0.383536387487817
2057,3.5,"relative_ghg_old_rand",0.275672000075372
2057,3.5,"relative_ghg_neutral_rand",0.123771714397785
2057,3.5,"relative_ghg_decarb_rand",0.0253169301793841
2058,3.5,"sum_saved_kw_direct_prio",0
2058,3.5,"sum_saved_ghg_direct_prio",0
2058,3.5,"sum_saved_kw_prio",0
2058,3.5,"sum_saved_ghg_old_prio",0
2058,3.5,"sum_saved_ghg_neutral_prio",0
2058,3.5,"sum_saved_ghg_decarb_prio",0
2058,3.5,"sum_saved_kw_direct_rand",0
2058,3.5,"sum_saved_ghg_direct_rand",0
2058,3.5,"sum_saved_kw_rand",0
2058,3.5,"sum_saved_ghg_old_rand",0
2058,3.5,"sum_saved_ghg_neutral_rand",0
2058,3.5,"sum_saved_ghg_decarb_rand",0
2058,3.5,"cum_saved_kw_direct_prio",1917016296.44501
2058,3.5,"cum_saved_ghg_direct_prio",0.000677843714824238
2058,3.5,"cum_saved_kw_prio",2087153163.44832
2058,3.5,"cum_saved_ghg_old_prio",0.000571956410654481
2058,3.5,"cum_saved_ghg_neutral_prio",0.000698051112777705
2058,3.5,"cum_saved_ghg_decarb_prio",0.000780883063865736
2058,3.5,"cum_saved_kw_direct_rand",1917016296.44501
2058,3.5,"cum_saved_ghg_direct_rand",0.000668121862133592
2058,3.5,"cum_saved_kw_rand",2087153163.44832
2058,3.5,"cum_saved_ghg_old_rand",0.00056561546782488
2058,3.5,"cum_saved_ghg_neutral_rand",0.000684231828306874
2058,3.5,"cum_saved_ghg_decarb_rand",0.000761113501859578
2058,3.5,"remain_kw_direct_prio",1106364953.04304
2058,3.5,"remain_ghg_direct_prio",5.42101086242752e-19
2058,3.5,"remain_kw_prio",1298534363.09174
2058,3.5,"remain_ghg_old_prio",0.000208926653211249
2058,3.5,"remain_ghg_neutral_prio",8.28319510880256e-05
2058,3.5,"remain_ghg_decarb_prio",-5.85469173142172e-18
2058,3.5,"remain_kw_direct_rand",1106364953.04304
2058,3.5,"remain_ghg_direct_rand",9.72185269064603e-06
2058,3.5,"remain_kw_rand",1298534363.09174
2058,3.5,"remain_ghg_old_rand",0.00021526759604085
2058,3.5,"remain_ghg_neutral_rand",9.66512355588563e-05
2058,3.5,"remain_ghg_decarb_rand",1.97695620061522e-05
2058,3.5,"relative_kw_direct_prio",0.365936301692148
2058,3.5,"relative_ghg_direct_prio",7.99743472406934e-16
2058,3.5,"relative_kw_prio",0.383536387487818
2058,3.5,"relative_ghg_old_prio",0.267551779362413
2058,3.5,"relative_ghg_neutral_prio",0.106074718380969
2058,3.5,"relative_ghg_decarb_prio",-7.49752684152004e-15
2058,3.5,"relative_kw_direct_rand",0.365936301692148
2058,3.5,"relative_ghg_direct_rand",0.0143423218037315
2058,3.5,"relative_kw_rand",0.383536387487817
2058,3.5,"relative_ghg_old_rand",0.275672000075372
2058,3.5,"relative_ghg_neutral_rand",0.123771714397785
2058,3.5,"relative_ghg_decarb_rand",0.0253169301793841
2059,3.5,"sum_saved_kw_direct_prio",0
2059,3.5,"sum_saved_ghg_direct_prio",0
2059,3.5,"sum_saved_kw_prio",0
2059,3.5,"sum_saved_ghg_old_prio",0
2059,3.5,"sum_saved_ghg_neutral_prio",0
2059,3.5,"sum_saved_ghg_decarb_prio",0
2059,3.5,"sum_saved_kw_direct_rand",0
2059,3.5,"sum_saved_ghg_direct_rand",0
2059,3.5,"sum_saved_kw_rand",0
2059,3.5,"sum_saved_ghg_old_rand",0
2059,3.5,"sum_saved_ghg_neutral_rand",0
2059,3.5,"sum_saved_ghg_decarb_rand",0
2059,3.5,"cum_saved_kw_direct_prio",1917016296.44501
2059,3.5,"cum_saved_ghg_direct_prio",0.000677843714824238
2059,3.5,"cum_saved_kw_prio",2087153163.44832
2059,3.5,"cum_saved_ghg_old_prio",0.000571956410654481
2059,3.5,"cum_saved_ghg_neutral_prio",0.000698051112777705
2059,3.5,"cum_saved_ghg_decarb_prio",0.000780883063865736
2059,3.5,"cum_saved_kw_direct_rand",1917016296.44501
2059,3.5,"cum_saved_ghg_direct_rand",0.000668121862133592
2059,3.5,"cum_saved_kw_rand",2087153163.44832
2059,3.5,"cum_saved_ghg_old_rand",0.00056561546782488
2059,3.5,"cum_saved_ghg_neutral_rand",0.000684231828306874
2059,3.5,"cum_saved_ghg_decarb_rand",0.000761113501859578
2059,3.5,"remain_kw_direct_prio",1106364953.04304
2059,3.5,"remain_ghg_direct_prio",5.42101086242752e-19
2059,3.5,"remain_kw_prio",1298534363.09174
2059,3.5,"remain_ghg_old_prio",0.000208926653211249
2059,3.5,"remain_ghg_neutral_prio",8.28319510880256e-05
2059,3.5,"remain_ghg_decarb_prio",-5.85469173142172e-18
2059,3.5,"remain_kw_direct_rand",1106364953.04304
2059,3.5,"remain_ghg_direct_rand",9.72185269064603e-06
2059,3.5,"remain_kw_rand",1298534363.09174
2059,3.5,"remain_ghg_old_rand",0.00021526759604085
2059,3.5,"remain_ghg_neutral_rand",9.66512355588563e-05
2059,3.5,"remain_ghg_decarb_rand",1.97695620061522e-05
2059,3.5,"relative_kw_direct_prio",0.365936301692148
2059,3.5,"relative_ghg_direct_prio",7.99743472406934e-16
2059,3.5,"relative_kw_prio",0.383536387487818
2059,3.5,"relative_ghg_old_prio",0.267551779362413
2059,3.5,"relative_ghg_neutral_prio",0.106074718380969
2059,3.5,"relative_ghg_decarb_prio",-7.49752684152004e-15
2059,3.5,"relative_kw_direct_rand",0.365936301692148
2059,3.5,"relative_ghg_direct_rand",0.0143423218037315
2059,3.5,"relative_kw_rand",0.383536387487817
2059,3.5,"relative_ghg_old_rand",0.275672000075372
2059,3.5,"relative_ghg_neutral_rand",0.123771714397785
2059,3.5,"relative_ghg_decarb_rand",0.0253169301793841
2060,3.5,"sum_saved_kw_direct_prio",0
2060,3.5,"sum_saved_ghg_direct_prio",0
2060,3.5,"sum_saved_kw_prio",0
2060,3.5,"sum_saved_ghg_old_prio",0
2060,3.5,"sum_saved_ghg_neutral_prio",0
2060,3.5,"sum_saved_ghg_decarb_prio",0
2060,3.5,"sum_saved_kw_direct_rand",0
2060,3.5,"sum_saved_ghg_direct_rand",0
2060,3.5,"sum_saved_kw_rand",0
2060,3.5,"sum_saved_ghg_old_rand",0
2060,3.5,"sum_saved_ghg_neutral_rand",0
2060,3.5,"sum_saved_ghg_decarb_rand",0
2060,3.5,"cum_saved_kw_direct_prio",1917016296.44501
2060,3.5,"cum_saved_ghg_direct_prio",0.000677843714824238
2060,3.5,"cum_saved_kw_prio",2087153163.44832
2060,3.5,"cum_saved_ghg_old_prio",0.000571956410654481
2060,3.5,"cum_saved_ghg_neutral_prio",0.000698051112777705
2060,3.5,"cum_saved_ghg_decarb_prio",0.000780883063865736
2060,3.5,"cum_saved_kw_direct_rand",1917016296.44501
2060,3.5,"cum_saved_ghg_direct_rand",0.000668121862133592
2060,3.5,"cum_saved_kw_rand",2087153163.44832
2060,3.5,"cum_saved_ghg_old_rand",0.00056561546782488
2060,3.5,"cum_saved_ghg_neutral_rand",0.000684231828306874
2060,3.5,"cum_saved_ghg_decarb_rand",0.000761113501859578
2060,3.5,"remain_kw_direct_prio",1106364953.04304
2060,3.5,"remain_ghg_direct_prio",5.42101086242752e-19
2060,3.5,"remain_kw_prio",1298534363.09174
2060,3.5,"remain_ghg_old_prio",0.000208926653211249
2060,3.5,"remain_ghg_neutral_prio",8.28319510880256e-05
2060,3.5,"remain_ghg_decarb_prio",-5.85469173142172e-18
2060,3.5,"remain_kw_direct_rand",1106364953.04304
2060,3.5,"remain_ghg_direct_rand",9.72185269064603e-06
2060,3.5,"remain_kw_rand",1298534363.09174
2060,3.5,"remain_ghg_old_rand",0.00021526759604085
2060,3.5,"remain_ghg_neutral_rand",9.66512355588563e-05
2060,3.5,"remain_ghg_decarb_rand",1.97695620061522e-05
2060,3.5,"relative_kw_direct_prio",0.365936301692148
2060,3.5,"relative_ghg_direct_prio",7.99743472406934e-16
2060,3.5,"relative_kw_prio",0.383536387487818
2060,3.5,"relative_ghg_old_prio",0.267551779362413
2060,3.5,"relative_ghg_neutral_prio",0.106074718380969
2060,3.5,"relative_ghg_decarb_prio",-7.49752684152004e-15
2060,3.5,"relative_kw_direct_rand",0.365936301692148
2060,3.5,"relative_ghg_direct_rand",0.0143423218037315
2060,3.5,"relative_kw_rand",0.383536387487817
2060,3.5,"relative_ghg_old_rand",0.275672000075372
2060,3.5,"relative_ghg_neutral_rand",0.123771714397785
2060,3.5,"relative_ghg_decarb_rand",0.0253169301793841
2023,3,"sum_saved_kw_direct_prio",0
2023,3,"sum_saved_ghg_direct_prio",0
2023,3,"sum_saved_kw_prio",0
2023,3,"sum_saved_ghg_old_prio",0
2023,3,"sum_saved_ghg_neutral_prio",0
2023,3,"sum_saved_ghg_decarb_prio",0
2023,3,"sum_saved_kw_direct_rand",0
2023,3,"sum_saved_ghg_direct_rand",0
2023,3,"sum_saved_kw_rand",0
2023,3,"sum_saved_ghg_old_rand",0
2023,3,"sum_saved_ghg_neutral_rand",0
2023,3,"sum_saved_ghg_decarb_rand",0
2023,3,"cum_saved_kw_direct_prio",0
2023,3,"cum_saved_ghg_direct_prio",0
2023,3,"cum_saved_kw_prio",0
2023,3,"cum_saved_ghg_old_prio",0
2023,3,"cum_saved_ghg_neutral_prio",0
2023,3,"cum_saved_ghg_decarb_prio",0
2023,3,"cum_saved_kw_direct_rand",0
2023,3,"cum_saved_ghg_direct_rand",0
2023,3,"cum_saved_kw_rand",0
2023,3,"cum_saved_ghg_old_rand",0
2023,3,"cum_saved_ghg_neutral_rand",0
2023,3,"cum_saved_ghg_decarb_rand",0
2023,3,"remain_kw_direct_prio",3023381249.48806
2023,3,"remain_ghg_direct_prio",0.000677843714824238
2023,3,"remain_kw_prio",3385687526.54006
2023,3,"remain_ghg_old_prio",0.00078088306386573
2023,3,"remain_ghg_neutral_prio",0.00078088306386573
2023,3,"remain_ghg_decarb_prio",0.00078088306386573
2023,3,"remain_kw_direct_rand",3023381249.48806
2023,3,"remain_ghg_direct_rand",0.000677843714824238
2023,3,"remain_kw_rand",3385687526.54006
2023,3,"remain_ghg_old_rand",0.00078088306386573
2023,3,"remain_ghg_neutral_rand",0.00078088306386573
2023,3,"remain_ghg_decarb_rand",0.00078088306386573
2023,3,"relative_kw_direct_prio",1
2023,3,"relative_ghg_direct_prio",1
2023,3,"relative_kw_prio",1
2023,3,"relative_ghg_old_prio",1
2023,3,"relative_ghg_neutral_prio",1
2023,3,"relative_ghg_decarb_prio",1
2023,3,"relative_kw_direct_rand",1
2023,3,"relative_ghg_direct_rand",1
2023,3,"relative_kw_rand",1
2023,3,"relative_ghg_old_rand",1
2023,3,"relative_ghg_neutral_rand",1
2023,3,"relative_ghg_decarb_rand",1
2024,3,"sum_saved_kw_direct_prio",197071988.642541
2024,3,"sum_saved_ghg_direct_prio",5.99134884046369e-05
2024,3,"sum_saved_kw_prio",218633434.460205
2024,3,"sum_saved_ghg_old_prio",5.99627673005472e-05
2024,3,"sum_saved_ghg_neutral_prio",6.8632992653944e-05
2024,3,"sum_saved_ghg_decarb_prio",7.21738568177507e-05
2024,3,"sum_saved_kw_direct_rand",61907363.0632683
2024,3,"sum_saved_ghg_direct_rand",2.1542864080398e-05
2024,3,"sum_saved_kw_rand",67867473.9407391
2024,3,"sum_saved_ghg_old_rand",1.83444592182073e-05
2024,3,"sum_saved_ghg_neutral_rand",2.21189198442596e-05
2024,3,"sum_saved_ghg_decarb_rand",2.47014240036596e-05
2024,3,"cum_saved_kw_direct_prio",197071988.642541
2024,3,"cum_saved_ghg_direct_prio",5.99134884046369e-05
2024,3,"cum_saved_kw_prio",218633434.460205
2024,3,"cum_saved_ghg_old_prio",5.99627673005472e-05
2024,3,"cum_saved_ghg_neutral_prio",6.8632992653944e-05
2024,3,"cum_saved_ghg_decarb_prio",7.21738568177507e-05
2024,3,"cum_saved_kw_direct_rand",61907363.0632683
2024,3,"cum_saved_ghg_direct_rand",2.1542864080398e-05
2024,3,"cum_saved_kw_rand",67867473.9407391
2024,3,"cum_saved_ghg_old_rand",1.83444592182073e-05
2024,3,"cum_saved_ghg_neutral_rand",2.21189198442596e-05
2024,3,"cum_saved_ghg_decarb_rand",2.47014240036596e-05
2024,3,"remain_kw_direct_prio",2826309260.84552
2024,3,"remain_ghg_direct_prio",0.000617930226419602
2024,3,"remain_kw_prio",3167054092.07986
2024,3,"remain_ghg_old_prio",0.000720920296565183
2024,3,"remain_ghg_neutral_prio",0.000712250071211786
2024,3,"remain_ghg_decarb_prio",0.00070870920704798
2024,3,"remain_kw_direct_rand",2961473886.42479
2024,3,"remain_ghg_direct_rand",0.00065630085074384
2024,3,"remain_kw_rand",3317820052.59932
2024,3,"remain_ghg_old_rand",0.000762538604647523
2024,3,"remain_ghg_neutral_rand",0.000758764144021471
2024,3,"remain_ghg_decarb_rand",0.000756181639862071
2024,3,"relative_kw_direct_prio",0.934817354352545
2024,3,"relative_ghg_direct_prio",0.91161164868192
2024,3,"relative_kw_prio",0.935424213620909
2024,3,"relative_ghg_old_prio",0.923211592010071
2024,3,"relative_ghg_neutral_prio",0.912108488671557
2024,3,"relative_ghg_decarb_prio",0.907574052815979
2024,3,"relative_kw_direct_rand",0.979523798702611
2024,3,"relative_ghg_direct_rand",0.968218538271785
2024,3,"relative_kw_rand",0.979954596102348
2024,3,"relative_ghg_old_rand",0.9765080585467
2024,3,"relative_ghg_neutral_rand",0.971674478718029
2024,3,"relative_ghg_decarb_rand",0.968367320093515
2025,3,"sum_saved_kw_direct_prio",137991519.960199
2025,3,"sum_saved_ghg_direct_prio",4.31142992182956e-05
2025,3,"sum_saved_kw_prio",152253599.850033
2025,3,"sum_saved_ghg_old_prio",4.17516570494315e-05
2025,3,"sum_saved_ghg_neutral_prio",4.83227389990299e-05
2025,3,"sum_saved_ghg_decarb_prio",5.11768531788731e-05
2025,3,"sum_saved_kw_direct_rand",62784056.0945783
2025,3,"sum_saved_ghg_direct_rand",2.19535912281505e-05
2025,3,"sum_saved_kw_rand",68657330.198374
2025,3,"sum_saved_ghg_old_rand",1.86536314828826e-05
2025,3,"sum_saved_ghg_neutral_rand",2.26380728485093e-05
2025,3,"sum_saved_ghg_decarb_rand",2.51265348090012e-05
2025,3,"cum_saved_kw_direct_prio",335063508.60274
2025,3,"cum_saved_ghg_direct_prio",0.000103027787622933
2025,3,"cum_saved_kw_prio",370887034.310239
2025,3,"cum_saved_ghg_old_prio",0.000101714424349979
2025,3,"cum_saved_ghg_neutral_prio",0.000116955731652974
2025,3,"cum_saved_ghg_decarb_prio",0.000123350709996624
2025,3,"cum_saved_kw_direct_rand",124691419.157847
2025,3,"cum_saved_ghg_direct_rand",4.34964553085485e-05
2025,3,"cum_saved_kw_rand",136524804.139113
2025,3,"cum_saved_ghg_old_rand",3.69980907010899e-05
2025,3,"cum_saved_ghg_neutral_rand",4.47569926927689e-05
2025,3,"cum_saved_ghg_decarb_rand",4.98279588126609e-05
2025,3,"remain_kw_direct_prio",2688317740.88532
2025,3,"remain_ghg_direct_prio",0.000574815927201306
2025,3,"remain_kw_prio",3014800492.22982
2025,3,"remain_ghg_old_prio",0.000679168639515752
2025,3,"remain_ghg_neutral_prio",0.000663927332212756
2025,3,"remain_ghg_decarb_prio",0.000657532353869106
2025,3,"remain_kw_direct_rand",2898689830.33021
2025,3,"remain_ghg_direct_rand",0.00063434725951569
2025,3,"remain_kw_rand",3249162722.40095
2025,3,"remain_ghg_old_rand",0.00074388497316464
2025,3,"remain_ghg_neutral_rand",0.000736126071172961
2025,3,"remain_ghg_decarb_rand",0.000731055105053069
2025,3,"relative_kw_direct_prio",0.889175899116436
2025,3,"relative_ghg_direct_prio",0.848006575306747
2025,3,"relative_kw_prio",0.890454440522673
2025,3,"relative_ghg_old_prio",0.869744358590074
2025,3,"relative_ghg_neutral_prio",0.850226318043076
2025,3,"relative_ghg_decarb_prio",0.842036899371359
2025,3,"relative_kw_direct_rand",0.958757626356597
2025,3,"relative_ghg_direct_rand",0.935831144617418
2025,3,"relative_kw_rand",0.959675899483071
2025,3,"relative_ghg_old_rand",0.95262019063657
2025,3,"relative_ghg_neutral_rand",0.942684129335318
2025,3,"relative_ghg_decarb_rand",0.936190242664517
2026,3,"sum_saved_kw_direct_prio",121430156.713295
2026,3,"sum_saved_ghg_direct_prio",3.82296943158627e-05
2026,3,"sum_saved_kw_prio",132024432.085052
2026,3,"sum_saved_ghg_old_prio",3.59703871731868e-05
2026,3,"sum_saved_ghg_neutral_prio",4.18472965781656e-05
2026,3,"sum_saved_ghg_decarb_prio",4.44068976420695e-05
2026,3,"sum_saved_kw_direct_rand",63522056.7790987
2026,3,"sum_saved_ghg_direct_rand",2.20447829797621e-05
2026,3,"sum_saved_kw_rand",69480240.4513481
2026,3,"sum_saved_ghg_old_rand",1.88745373850267e-05
2026,3,"sum_saved_ghg_neutral_rand",2.27602411125091e-05
2026,3,"sum_saved_ghg_decarb_rand",2.5303831072713e-05
2026,3,"cum_saved_kw_direct_prio",456493665.316035
2026,3,"cum_saved_ghg_direct_prio",0.000141257481938795
2026,3,"cum_saved_kw_prio",502911466.395291
2026,3,"cum_saved_ghg_old_prio",0.000137684811523166
2026,3,"cum_saved_ghg_neutral_prio",0.00015880302823114
2026,3,"cum_saved_ghg_decarb_prio",0.000167757607638693
2026,3,"cum_saved_kw_direct_rand",188213475.936945
2026,3,"cum_saved_ghg_direct_rand",6.55412382883106e-05
2026,3,"cum_saved_kw_rand",206005044.590461
2026,3,"cum_saved_ghg_old_rand",5.58726280861166e-05
2026,3,"cum_saved_ghg_neutral_rand",6.7517233805278e-05
2026,3,"cum_saved_ghg_decarb_rand",7.51317898853739e-05
2026,3,"remain_kw_direct_prio",2566887584.17202
2026,3,"remain_ghg_direct_prio",0.000536586232885443
2026,3,"remain_kw_prio",2882776060.14477
2026,3,"remain_ghg_old_prio",0.000643198252342565
2026,3,"remain_ghg_neutral_prio",0.000622080035634591
2026,3,"remain_ghg_decarb_prio",0.000613125456227037
2026,3,"remain_kw_direct_rand",2835167773.55111
2026,3,"remain_ghg_direct_rand",0.000612302476535928
2026,3,"remain_kw_rand",3179682481.9496
2026,3,"remain_ghg_old_rand",0.000725010435779614
2026,3,"remain_ghg_neutral_rand",0.000713365830060452
2026,3,"remain_ghg_decarb_rand",0.000705751273980356
2026,3,"relative_kw_direct_prio",0.849012205988467
2026,3,"relative_ghg_direct_prio",0.791607595011156
2026,3,"relative_kw_prio",0.851459574324855
2026,3,"relative_ghg_old_prio",0.823680627875879
2026,3,"relative_ghg_neutral_prio",0.796636608501929
2026,3,"relative_ghg_decarb_prio",0.785169360943473
2026,3,"relative_kw_direct_rand",0.937747356219526
2026,3,"relative_ghg_direct_rand",0.903309218843601
2026,3,"relative_kw_rand",0.939154147281576
2026,3,"relative_ghg_old_rand",0.928449430303276
2026,3,"relative_ghg_neutral_rand",0.913537331094061
2026,3,"relative_ghg_decarb_rand",0.903786119379466
2027,3,"sum_saved_kw_direct_prio",110766081.214786
2027,3,"sum_saved_ghg_direct_prio",3.51730797350319e-05
2027,3,"sum_saved_kw_prio",119549072.058018
2027,3,"sum_saved_ghg_old_prio",3.22729666700174e-05
2027,3,"sum_saved_ghg_neutral_prio",3.77673173521498e-05
2027,3,"sum_saved_ghg_decarb_prio",4.01274520322818e-05
2027,3,"sum_saved_kw_direct_rand",64300069.2215713
2027,3,"sum_saved_ghg_direct_rand",2.23467498210508e-05
2027,3,"sum_saved_kw_rand",69814288.9906776
2027,3,"sum_saved_ghg_old_rand",1.88067415445344e-05
2027,3,"sum_saved_ghg_neutral_rand",2.27047849426737e-05
2027,3,"sum_saved_ghg_decarb_rand",2.53247013821698e-05
2027,3,"cum_saved_kw_direct_prio",567259746.530821
2027,3,"cum_saved_ghg_direct_prio",0.000176430561673827
2027,3,"cum_saved_kw_prio",622460538.453309
2027,3,"cum_saved_ghg_old_prio",0.000169957778193183
2027,3,"cum_saved_ghg_neutral_prio",0.000196570345583289
2027,3,"cum_saved_ghg_decarb_prio",0.000207885059670975
2027,3,"cum_saved_kw_direct_rand",252513545.158516
2027,3,"cum_saved_ghg_direct_rand",8.78879881093615e-05
2027,3,"cum_saved_kw_rand",275819333.581139
2027,3,"cum_saved_ghg_old_rand",7.4679369630651e-05
2027,3,"cum_saved_ghg_neutral_rand",9.02220187479518e-05
2027,3,"cum_saved_ghg_decarb_rand",0.000100456491267544
2027,3,"remain_kw_direct_prio",2456121502.95724
2027,3,"remain_ghg_direct_prio",0.000501413153150411
2027,3,"remain_kw_prio",2763226988.08675
2027,3,"remain_ghg_old_prio",0.000610925285672547
2027,3,"remain_ghg_neutral_prio",0.000584312718282441
2027,3,"remain_ghg_decarb_prio",0.000572998004194755
2027,3,"remain_kw_direct_rand",2770867704.32954
2027,3,"remain_ghg_direct_rand",0.000589955726714877
2027,3,"remain_kw_rand",3109868192.95892
2027,3,"remain_ghg_old_rand",0.000706203694235079
2027,3,"remain_ghg_neutral_rand",0.000690661045117779
2027,3,"remain_ghg_decarb_rand",0.000680426572598187
2027,3,"relative_kw_direct_prio",0.812375714565646
2027,3,"relative_ghg_direct_prio",0.739717935247693
2027,3,"relative_kw_prio",0.816149442742751
2027,3,"relative_ghg_old_prio",0.782351819295691
2027,3,"relative_ghg_neutral_prio",0.74827172635788
2027,3,"relative_ghg_decarb_prio",0.733782086857092
2027,3,"relative_kw_direct_rand",0.916479754182085
2027,3,"relative_ghg_direct_rand",0.870341811560279
2027,3,"relative_kw_rand",0.918533730174737
2027,3,"relative_ghg_old_rand",0.904365489423021
2027,3,"relative_ghg_neutral_rand",0.884461550105452
2027,3,"relative_ghg_decarb_rand",0.871355269545432
2028,3,"sum_saved_kw_direct_prio",103549513.663473
2028,3,"sum_saved_ghg_direct_prio",3.29699801140908e-05
2028,3,"sum_saved_kw_prio",110729109.595503
2028,3,"sum_saved_ghg_old_prio",2.97411916589143e-05
2028,3,"sum_saved_ghg_neutral_prio",3.49020091667334e-05
2028,3,"sum_saved_ghg_decarb_prio",3.71010438885474e-05
2028,3,"sum_saved_kw_direct_rand",62874936.8947568
2028,3,"sum_saved_ghg_direct_rand",2.19376192262703e-05
2028,3,"sum_saved_kw_rand",68261208.5239598
2028,3,"sum_saved_ghg_old_rand",1.84756164832639e-05
2028,3,"sum_saved_ghg_neutral_rand",2.2374113115954e-05
2028,3,"sum_saved_ghg_decarb_rand",2.492729947593e-05
2028,3,"cum_saved_kw_direct_prio",670809260.194294
2028,3,"cum_saved_ghg_direct_prio",0.000209400541787918
2028,3,"cum_saved_kw_prio",733189648.048811
2028,3,"cum_saved_ghg_old_prio",0.000199698969852097
2028,3,"cum_saved_ghg_neutral_prio",0.000231472354750023
2028,3,"cum_saved_ghg_decarb_prio",0.000244986103559523
2028,3,"cum_saved_kw_direct_rand",315388482.053273
2028,3,"cum_saved_ghg_direct_rand",0.000109825607335632
2028,3,"cum_saved_kw_rand",344080542.105098
2028,3,"cum_saved_ghg_old_rand",9.31549861139149e-05
2028,3,"cum_saved_ghg_neutral_rand",0.000112596131863906
2028,3,"cum_saved_ghg_decarb_rand",0.000125383790743474
2028,3,"remain_kw_direct_prio",2352571989.29376
2028,3,"remain_ghg_direct_prio",0.000468443173036321
2028,3,"remain_kw_prio",2652497878.49125
2028,3,"remain_ghg_old_prio",0.000581184094013633
2028,3,"remain_ghg_neutral_prio",0.000549410709115708
2028,3,"remain_ghg_decarb_prio",0.000535896960306208
2028,3,"remain_kw_direct_rand",2707992767.43478
2028,3,"remain_ghg_direct_rand",0.000568018107488607
2028,3,"remain_kw_rand",3041606984.43496
2028,3,"remain_ghg_old_rand",0.000687728077751815
2028,3,"remain_ghg_neutral_rand",0.000668286932001824
2028,3,"remain_ghg_decarb_rand",0.000655499273122257
2028,3,"relative_kw_direct_prio",0.778126142606765
2028,3,"relative_ghg_direct_prio",0.69107843414582
2028,3,"relative_kw_prio",0.783444383954097
2028,3,"relative_ghg_old_prio",0.744265205518102
2028,3,"relative_ghg_neutral_prio",0.70357616208997
2028,3,"relative_ghg_decarb_prio",0.686270435490394
2028,3,"relative_kw_direct_rand",0.895683522510872
2028,3,"relative_ghg_direct_rand",0.837977980862286
2028,3,"relative_kw_rand",0.898372032443075
2028,3,"relative_ghg_old_rand",0.880705587783202
2028,3,"relative_ghg_neutral_rand",0.855809227944446
2028,3,"relative_ghg_decarb_rand",0.839433333176972
2029,3,"sum_saved_kw_direct_prio",97725179.1857547
2029,3,"sum_saved_ghg_direct_prio",3.13455192332504e-05
2029,3,"sum_saved_kw_prio",104424285.269258
2029,3,"sum_saved_ghg_old_prio",2.78597392591368e-05
2029,3,"sum_saved_ghg_neutral_prio",3.27490488971003e-05
2029,3,"sum_saved_ghg_decarb_prio",3.50141782374841e-05
2029,3,"sum_saved_kw_direct_rand",65495729.4851068
2029,3,"sum_saved_ghg_direct_rand",2.27619863679303e-05
2029,3,"sum_saved_kw_rand",71732703.215678
2029,3,"sum_saved_ghg_old_rand",1.95374570799904e-05
2029,3,"sum_saved_ghg_neutral_rand",2.35660263575446e-05
2029,3,"sum_saved_ghg_decarb_rand",2.61773186370766e-05
2029,3,"cum_saved_kw_direct_prio",768534439.380049
2029,3,"cum_saved_ghg_direct_prio",0.000240746061021168
2029,3,"cum_saved_kw_prio",837613933.318069
2029,3,"cum_saved_ghg_old_prio",0.000227558709111234
2029,3,"cum_saved_ghg_neutral_prio",0.000264221403647123
2029,3,"cum_saved_ghg_decarb_prio",0.000280000281797007
2029,3,"cum_saved_kw_direct_rand",380884211.53838
2029,3,"cum_saved_ghg_direct_rand",0.000132587593703562
2029,3,"cum_saved_kw_rand",415813245.320777
2029,3,"cum_saved_ghg_old_rand",0.000112692443193905
2029,3,"cum_saved_ghg_neutral_rand",0.00013616215822145
2029,3,"cum_saved_ghg_decarb_rand",0.00015156110938055
2029,3,"remain_kw_direct_prio",2254846810.10801
2029,3,"remain_ghg_direct_prio",0.00043709765380307
